temperature,rainfall,humidity,population,water_level,pH,turbidity,flow_rate,district,month,year,day_of_week,season,is_weekend,is_holiday,income_level,industrial_activity,tourism,pipe_age,leakage_rate,storage_capacity,forecast_rainfall,forecast_temperature,demand_lag_1m,demand_lag_3m,demand_lag_6m,demand
30.1,298.0,44.4,245301,24.2,6.62,4.2,78.7,Mbeya,9,2020,1,Dry,0,0,4,76,29,45,30.9,144600,237.8,30.7,541747,735780,446367,672014
33.2,132.2,77.2,252044,169.1,7.88,4.32,97.7,Mbeya,10,2020,3,Dry,0,0,4,76,29,45,30.9,144600,119.5,34.7,672014,1170824,1004853,853443
26.0,272.2,44.9,150751,103.1,8.44,1.9,34.1,Mbeya,11,2020,6,Rainy,1,0,4,76,29,45,30.9,144600,375.4,25.8,853443,541747,1607997,492257
23.2,278.7,91.2,287898,117.6,8.47,3.2,36.8,Mbeya,12,2020,1,Short Rains,0,0,4,76,29,45,30.9,144600,299.6,23.2,492257,672014,735780,719574
32.1,155.3,42.8,479340,58.7,7.35,4.29,76.3,Mbeya,1,2021,4,Hot,0,0,4,76,29,45,30.9,144600,171.1,30.6,719574,853443,1170824,1839770
31.3,89.2,94.1,217091,170.1,7.72,4.61,12.5,Mbeya,2,2021,0,Hot,0,0,4,76,29,45,30.9,144600,107.0,32.7,1839770,492257,541747,647766
28.4,40.6,51.2,277282,115.9,6.72,2.48,20.6,Mbeya,3,2021,0,Rainy,0,0,4,76,29,45,30.9,144600,29.5,28.6,647766,719574,672014,859806
32.4,195.4,65.5,450369,157.0,7.11,3.96,88.1,Mbeya,4,2021,3,Rainy,0,0,4,76,29,45,30.9,144600,281.2,32.4,859806,1839770,853443,1392584
22.8,74.9,90.0,104666,177.5,6.74,2.51,21.4,Mbeya,5,2021,5,Rainy,1,0,4,76,29,45,30.9,144600,105.1,23.4,1392584,647766,492257,389734
25.0,285.1,77.9,121225,154.4,7.78,1.61,69.7,Mbeya,6,2021,1,Dry,0,0,4,76,29,45,30.9,144600,240.4,24.6,389734,859806,719574,396183
24.8,97.4,76.9,461725,44.1,7.19,1.81,37.9,Mbeya,7,2021,3,Dry,0,0,4,76,29,45,30.9,144600,141.9,25.7,396183,1392584,1839770,1842883
25.3,267.7,75.4,334983,67.0,8.42,1.47,89.0,Mbeya,8,2021,6,Dry,1,0,4,76,29,45,30.9,144600,385.1,24.8,1842883,389734,647766,1145874
23.5,123.9,60.9,238996,49.4,7.38,0.8,90.2,Mbeya,9,2021,2,Dry,0,0,4,76,29,45,30.9,144600,151.9,22.5,1145874,396183,859806,740741
22.7,112.6,79.2,417189,180.2,7.09,4.27,60.3,Mbeya,10,2021,4,Dry,0,0,4,76,29,45,30.9,144600,107.6,22.2,740741,1842883,1392584,1614684
22.0,183.9,72.8,474194,18.9,8.4,4.78,94.3,Mbeya,11,2021,0,Rainy,0,0,4,76,29,45,30.9,144600,210.0,21.8,1614684,1145874,389734,1443422
29.2,201.3,87.8,321057,52.6,8.19,1.0,64.8,Mbeya,12,2021,2,Short Rains,0,0,4,76,29,45,30.9,144600,168.5,28.2,1443422,740741,396183,1195031
31.6,246.0,77.3,408328,104.5,7.17,1.29,91.8,Mbeya,1,2022,5,Hot,1,0,4,76,29,45,30.9,144600,240.5,31.0,1195031,1614684,1842883,1336660
27.7,251.5,57.7,154641,90.3,6.56,4.76,35.1,Mbeya,2,2022,1,Hot,0,0,4,76,29,45,30.9,144600,359.1,29.1,1336660,1443422,1145874,426166
24.3,108.7,59.9,79901,51.5,8.3,3.98,24.0,Mbeya,3,2022,1,Rainy,0,0,4,76,29,45,30.9,144600,89.7,24.0,426166,1195031,740741,299353
23.2,190.7,45.3,342452,131.9,7.21,3.34,52.0,Mbeya,4,2022,4,Rainy,0,0,4,76,29,45,30.9,144600,195.7,23.7,299353,1336660,1614684,1227938
32.7,157.2,87.1,319527,36.3,8.18,1.15,19.6,Mbeya,5,2022,6,Rainy,1,0,4,76,29,45,30.9,144600,128.6,31.3,1227938,426166,1443422,1027669
30.4,267.0,70.7,177354,168.3,7.27,3.88,41.9,Mbeya,6,2022,2,Dry,0,0,4,76,29,45,30.9,144600,327.9,30.9,1027669,299353,1195031,596975
23.4,78.8,86.3,267670,191.1,7.71,4.75,32.6,Mbeya,7,2022,4,Dry,0,0,4,76,29,45,30.9,144600,83.1,23.2,596975,1227938,1336660,963260
29.0,150.6,44.8,329004,71.1,6.75,3.09,95.0,Mbeya,8,2022,0,Dry,0,0,4,76,29,45,30.9,144600,218.5,29.2,963260,1027669,426166,1046374
27.8,49.0,49.6,238597,57.2,7.85,2.78,89.2,Mbeya,9,2022,3,Dry,0,0,4,76,29,45,30.9,144600,34.2,29.1,1046374,596975,299353,833481
33.5,99.8,70.1,306512,152.4,7.88,4.42,16.2,Mbeya,10,2022,5,Dry,1,0,4,76,29,45,30.9,144600,50.4,32.6,833481,963260,1227938,997449
34.7,284.6,47.3,485309,103.6,6.94,0.81,40.4,Mbeya,11,2022,1,Rainy,0,0,4,76,29,45,30.9,144600,350.4,35.9,997449,1046374,1027669,1563177
33.4,260.9,82.9,359373,155.0,8.25,2.5,95.7,Mbeya,12,2022,3,Short Rains,0,0,4,76,29,45,30.9,144600,201.4,33.7,1563177,833481,596975,972141
22.1,64.9,70.5,439290,159.2,6.97,4.68,23.0,Mbeya,1,2023,6,Hot,1,0,4,76,29,45,30.9,144600,48.0,22.9,972141,997449,963260,1793671
33.1,57.9,84.1,151026,94.7,8.18,2.58,20.5,Mbeya,2,2023,2,Hot,0,0,4,76,29,45,30.9,144600,50.4,33.2,1793671,1563177,1046374,464548
34.1,279.8,88.6,436719,171.8,7.0,2.99,11.0,Mbeya,3,2023,2,Rainy,0,0,4,76,29,45,30.9,144600,362.4,33.7,464548,972141,833481,1351122
29.4,276.7,57.6,186592,196.9,7.16,3.97,49.2,Mbeya,4,2023,5,Rainy,1,0,4,76,29,45,30.9,144600,287.9,30.4,1351122,1793671,997449,685172
26.7,54.9,57.5,320918,132.4,7.15,1.52,13.2,Mbeya,5,2023,0,Rainy,0,1,4,76,29,45,30.9,144600,72.8,26.1,685172,464548,1563177,1346612
31.3,62.5,50.5,310878,99.2,7.61,1.37,74.2,Mbeya,6,2023,3,Dry,0,0,4,76,29,45,30.9,144600,74.7,31.9,1346612,1351122,972141,1020832
24.4,267.3,94.0,200842,194.9,7.6,2.53,75.1,Mbeya,7,2023,5,Dry,1,0,4,76,29,45,30.9,144600,313.4,25.3,1020832,685172,1793671,495863
29.5,32.0,58.4,244771,109.8,6.98,1.15,40.8,Mbeya,8,2023,1,Dry,0,0,4,76,29,45,30.9,144600,23.9,28.8,495863,1346612,464548,846660
21.7,292.1,87.4,460262,139.6,6.95,2.39,53.1,Mbeya,9,2023,4,Dry,0,1,4,76,29,45,30.9,144600,390.2,21.1,846660,1020832,1351122,1384850
34.9,148.2,92.2,410890,58.3,7.27,0.73,44.4,Mbeya,10,2023,6,Dry,1,0,4,76,29,45,30.9,144600,116.2,34.7,1384850,495863,685172,1293256
34.5,71.9,72.9,257362,174.5,6.83,3.02,43.9,Mbeya,11,2023,2,Rainy,0,0,4,76,29,45,30.9,144600,53.6,34.9,1293256,846660,1346612,941993
28.6,126.3,67.6,362328,57.3,7.85,1.06,23.7,Mbeya,12,2023,4,Short Rains,0,0,4,76,29,45,30.9,144600,145.3,28.8,941993,1384850,1020832,1435751
33.3,117.0,81.7,282765,138.2,7.41,4.18,39.0,Mbeya,1,2024,0,Hot,0,0,4,76,29,45,30.9,144600,69.8,32.2,1435751,1293256,495863,850241
34.0,166.2,71.4,297839,105.4,6.83,1.68,64.2,Mbeya,2,2024,3,Hot,0,0,4,76,29,45,30.9,144600,125.2,32.4,850241,941993,846660,1007393
34.9,96.5,94.7,192448,65.5,6.53,2.63,70.0,Mbeya,3,2024,4,Rainy,0,0,4,76,29,45,30.9,144600,93.4,34.6,1007393,1435751,1384850,721575
30.4,156.4,68.9,84881,119.2,7.48,4.89,99.4,Mbeya,4,2024,0,Rainy,0,0,4,76,29,45,30.9,144600,201.3,29.2,721575,850241,1293256,329644
26.1,223.8,58.9,325568,117.2,6.54,1.14,86.4,Mbeya,5,2024,2,Rainy,0,0,4,76,29,45,30.9,144600,285.3,27.0,329644,1007393,941993,1263249
25.7,101.7,56.2,401750,158.5,8.36,1.48,54.8,Mbeya,6,2024,5,Dry,1,0,4,76,29,45,30.9,144600,116.3,25.6,1263249,721575,1435751,1156468
29.8,41.5,93.0,284347,196.1,8.22,2.44,71.7,Mbeya,7,2024,0,Dry,0,0,4,76,29,45,30.9,144600,50.2,28.8,1156468,329644,850241,1107210
32.4,164.3,81.0,460338,199.3,7.24,1.39,99.5,Mbeya,8,2024,3,Dry,0,0,4,76,29,45,30.9,144600,98.0,33.7,1107210,1263249,1007393,1207583
25.0,63.0,52.3,163748,161.4,6.66,4.07,48.1,Mbeya,9,2024,6,Dry,1,0,4,76,29,45,30.9,144600,44.8,24.0,1207583,1156468,721575,575726
26.1,122.5,74.2,401215,31.8,6.52,3.32,42.9,Mbeya,10,2024,1,Dry,0,0,4,76,29,45,30.9,144600,80.7,24.9,575726,1107210,329644,1100161
31.3,287.1,68.6,336430,65.7,7.48,2.12,96.1,Mbeya,11,2024,4,Rainy,0,0,4,76,29,45,30.9,144600,428.5,31.4,1100161,1207583,1263249,892994
22.2,39.7,70.8,282600,199.8,6.78,2.5,98.0,Mbeya,12,2024,6,Short Rains,1,0,4,76,29,45,30.9,144600,39.4,22.3,892994,575726,1156468,1026130
24.2,294.1,94.2,481984,85.1,6.91,3.09,48.5,Morogoro,1,2005,5,Hot,1,0,5,27,67,17,16.4,66143,406.6,25.2,1450302,1265068,1477756,1365576
28.1,250.8,77.8,305569,110.5,7.51,4.79,39.4,Morogoro,2,2005,1,Hot,0,0,5,27,67,17,16.4,66143,257.9,28.3,1365576,1198539,1480258,1254884
31.6,180.1,91.2,460224,164.8,8.25,2.89,69.6,Morogoro,3,2005,1,Rainy,0,0,5,27,67,17,16.4,66143,159.0,31.1,1254884,1787221,1445196,1721391
23.0,39.6,65.3,191965,46.6,8.2,3.87,76.6,Morogoro,4,2005,4,Rainy,0,0,5,27,67,17,16.4,66143,45.5,22.7,1721391,1365576,833626,730770
28.5,174.6,57.1,173446,110.3,7.79,2.34,45.0,Morogoro,5,2005,6,Rainy,1,0,5,27,67,17,16.4,66143,223.1,29.5,730770,1254884,534483,571386
28.4,27.7,68.9,285592,33.7,7.68,4.76,15.2,Morogoro,6,2005,2,Dry,0,0,5,27,67,17,16.4,66143,21.2,28.4,571386,1721391,1071407,1333338
27.1,13.5,79.2,112765,73.7,8.02,3.91,26.6,Morogoro,7,2005,4,Dry,0,0,5,27,67,17,16.4,66143,16.7,28.0,1333338,730770,1365576,639276
32.9,259.5,65.8,299589,173.2,7.31,0.93,65.6,Morogoro,8,2005,0,Dry,0,0,5,27,67,17,16.4,66143,179.2,34.4,639276,571386,1254884,1154845
33.7,29.3,88.3,208010,23.1,8.03,4.12,98.2,Morogoro,9,2005,3,Dry,0,0,5,27,67,17,16.4,66143,36.5,32.4,1154845,1333338,1721391,772702
26.2,6.6,42.0,415993,14.8,7.97,2.94,37.1,Morogoro,10,2005,5,Dry,1,0,5,27,67,17,16.4,66143,4.3,27.2,772702,639276,730770,1654240
34.8,16.2,52.5,140114,108.1,6.81,4.34,61.6,Morogoro,11,2005,1,Rainy,0,0,5,27,67,17,16.4,66143,19.0,35.2,1654240,1154845,571386,678907
29.5,259.3,61.5,84350,114.2,8.28,0.92,17.3,Morogoro,12,2005,3,Short Rains,0,0,5,27,67,17,16.4,66143,368.3,29.3,678907,772702,1333338,406512
21.4,65.5,70.2,128010,74.8,7.09,1.49,58.9,Morogoro,1,2006,6,Hot,1,0,5,27,67,17,16.4,66143,90.9,21.2,406512,1654240,639276,562368
30.9,229.1,90.7,428955,57.6,7.56,4.55,88.6,Morogoro,2,2006,2,Hot,0,0,5,27,67,17,16.4,66143,233.5,30.9,562368,678907,1154845,1260950
34.1,9.9,48.5,51773,150.6,7.2,2.92,78.0,Morogoro,3,2006,2,Rainy,0,0,5,27,67,17,16.4,66143,12.6,34.8,1260950,406512,772702,387468
31.6,179.8,60.4,294066,63.4,8.0,1.83,23.7,Morogoro,4,2006,5,Rainy,1,0,5,27,67,17,16.4,66143,206.8,31.7,387468,562368,1654240,1257364
29.9,0.5,83.2,86528,19.3,8.3,2.39,23.5,Morogoro,5,2006,0,Rainy,0,0,5,27,67,17,16.4,66143,0.4,28.8,1257364,1260950,678907,472715
26.3,289.9,42.4,322329,66.2,6.58,3.18,78.3,Morogoro,6,2006,3,Dry,0,0,5,27,67,17,16.4,66143,199.5,27.5,472715,387468,406512,1170791
32.7,153.7,87.8,316513,119.6,6.71,2.9,13.2,Morogoro,7,2006,5,Dry,1,0,5,27,67,17,16.4,66143,119.0,32.4,1170791,1257364,562368,1400614
24.7,8.1,94.6,402719,177.2,8.3,2.98,16.9,Morogoro,8,2006,1,Dry,0,1,5,27,67,17,16.4,66143,11.1,25.8,1400614,472715,1260950,1243609
34.1,146.2,54.7,327103,36.9,7.76,1.89,27.7,Morogoro,9,2006,4,Dry,0,0,5,27,67,17,16.4,66143,165.1,33.4,1243609,1170791,387468,1272846
24.7,106.2,86.9,214776,17.4,6.66,4.99,34.6,Morogoro,10,2006,6,Dry,1,0,5,27,67,17,16.4,66143,124.5,24.4,1272846,1400614,1257364,740269
25.5,148.1,42.3,459813,19.7,6.93,2.22,82.0,Morogoro,11,2006,2,Rainy,0,0,5,27,67,17,16.4,66143,205.5,26.5,740269,1243609,472715,1828344
24.0,39.9,48.9,449161,167.2,8.44,1.37,59.4,Morogoro,12,2006,4,Short Rains,0,0,5,27,67,17,16.4,66143,27.0,24.1,1828344,1272846,1170791,1757184
28.8,282.6,79.2,270778,113.4,6.65,4.74,77.6,Morogoro,1,2007,0,Hot,0,0,5,27,67,17,16.4,66143,166.2,28.2,1757184,740269,1400614,1018402
23.5,265.2,62.7,354804,45.7,8.48,2.84,25.0,Morogoro,2,2007,3,Hot,0,0,5,27,67,17,16.4,66143,251.4,24.5,1018402,1828344,1243609,1121363
20.1,2.7,62.6,471581,154.3,7.0,1.55,26.3,Morogoro,3,2007,3,Rainy,0,0,5,27,67,17,16.4,66143,3.8,19.8,1121363,1757184,1272846,1631073
23.9,65.6,59.1,250820,46.2,7.44,2.76,14.8,Morogoro,4,2007,6,Rainy,1,0,5,27,67,17,16.4,66143,43.2,22.8,1631073,1018402,740269,822343
26.1,122.8,74.3,78667,36.9,7.0,2.92,52.7,Morogoro,5,2007,1,Rainy,0,0,5,27,67,17,16.4,66143,150.5,27.4,822343,1121363,1828344,351642
24.4,47.0,82.3,138968,15.3,7.92,1.51,55.8,Morogoro,6,2007,4,Dry,0,0,5,27,67,17,16.4,66143,67.6,24.2,351642,1631073,1757184,563800
30.3,221.3,62.5,338250,156.9,8.0,4.37,75.6,Morogoro,7,2007,6,Dry,1,0,5,27,67,17,16.4,66143,142.2,30.7,563800,822343,1018402,1386697
33.2,172.6,76.5,279645,80.4,7.64,4.55,85.0,Morogoro,8,2007,2,Dry,0,0,5,27,67,17,16.4,66143,129.8,33.6,1386697,351642,1121363,1192031
23.6,124.7,60.8,166745,48.7,6.62,0.97,43.8,Morogoro,9,2007,5,Dry,1,0,5,27,67,17,16.4,66143,165.7,24.7,1192031,563800,1631073,745597
33.4,138.0,64.1,148551,134.6,6.55,2.23,45.2,Morogoro,10,2007,0,Dry,0,0,5,27,67,17,16.4,66143,86.0,33.4,745597,1386697,822343,666323
24.9,263.1,46.2,406764,78.1,7.34,2.78,20.2,Morogoro,11,2007,3,Rainy,0,0,5,27,67,17,16.4,66143,150.6,24.3,666323,1192031,351642,1308697
31.5,298.2,50.5,354743,52.1,7.73,3.96,94.2,Morogoro,12,2007,5,Short Rains,1,0,5,27,67,17,16.4,66143,267.9,30.5,1308697,745597,563800,1447796
26.0,234.2,86.8,469057,27.7,8.15,4.99,47.1,Morogoro,1,2008,1,Hot,0,0,5,27,67,17,16.4,66143,153.6,26.2,1447796,666323,1386697,1878407
34.0,184.8,51.4,321843,185.9,7.66,3.46,68.0,Morogoro,2,2008,4,Hot,0,0,5,27,67,17,16.4,66143,145.3,33.6,1878407,1308697,1192031,1320330
29.1,19.5,81.8,164495,92.5,7.92,4.95,65.0,Morogoro,3,2008,5,Rainy,1,0,5,27,67,17,16.4,66143,25.7,28.0,1320330,1447796,745597,701889
32.0,178.6,94.7,157639,82.7,6.66,4.5,65.1,Morogoro,4,2008,1,Rainy,0,0,5,27,67,17,16.4,66143,246.7,33.5,701889,1878407,666323,698491
26.7,179.9,74.2,373800,123.3,6.67,1.67,66.0,Morogoro,5,2008,3,Rainy,0,0,5,27,67,17,16.4,66143,109.2,27.4,698491,1320330,1308697,1346520
26.5,33.7,81.0,449034,159.1,7.85,4.27,72.4,Morogoro,6,2008,6,Dry,1,0,5,27,67,17,16.4,66143,38.3,26.1,1346520,701889,1447796,1441019
30.2,150.7,74.9,487599,157.6,6.59,2.54,59.1,Morogoro,7,2008,1,Dry,0,0,5,27,67,17,16.4,66143,223.5,31.2,1441019,698491,1878407,1761525
31.6,43.8,56.0,436463,188.3,8.11,1.58,40.9,Morogoro,8,2008,4,Dry,0,0,5,27,67,17,16.4,66143,36.6,30.6,1761525,1346520,1320330,1837201
28.8,78.3,85.6,172296,50.1,7.91,3.58,42.2,Morogoro,9,2008,0,Dry,0,0,5,27,67,17,16.4,66143,67.9,27.6,1837201,1441019,701889,694428
25.3,167.4,42.9,268531,149.8,6.77,4.84,31.2,Morogoro,10,2008,2,Dry,0,0,5,27,67,17,16.4,66143,239.1,24.5,694428,1761525,698491,940255
33.4,124.6,77.5,369022,187.4,7.03,3.53,84.1,Morogoro,11,2008,5,Rainy,1,0,5,27,67,17,16.4,66143,166.4,34.2,940255,1837201,1346520,1259044
25.5,180.8,76.3,202131,29.0,7.05,3.96,31.6,Morogoro,12,2008,0,Short Rains,0,0,5,27,67,17,16.4,66143,176.3,24.9,1259044,694428,1441019,790919
24.6,105.2,86.9,315247,167.3,6.97,0.94,32.1,Morogoro,1,2009,3,Hot,0,0,5,27,67,17,16.4,66143,132.0,24.3,790919,940255,1761525,1039788
26.9,9.3,41.7,60359,157.6,6.87,4.26,22.8,Morogoro,2,2009,6,Hot,1,0,5,27,67,17,16.4,66143,5.6,27.1,1039788,1259044,1837201,360181
26.0,154.5,50.4,202763,143.7,8.44,2.76,14.7,Morogoro,3,2009,6,Rainy,1,0,5,27,67,17,16.4,66143,153.7,25.9,360181,790919,694428,670952
20.8,72.0,67.8,430902,148.9,7.83,3.01,21.2,Morogoro,4,2009,2,Rainy,0,0,5,27,67,17,16.4,66143,46.4,21.0,670952,1039788,940255,1745112
33.8,88.9,59.0,73647,170.9,8.44,1.54,59.4,Morogoro,5,2009,4,Rainy,0,0,5,27,67,17,16.4,66143,69.6,32.6,1745112,360181,1259044,422373
28.7,167.4,72.9,393404,36.1,7.28,3.71,68.0,Morogoro,6,2009,0,Dry,0,0,5,27,67,17,16.4,66143,198.0,29.0,422373,670952,790919,1336212
29.2,129.3,48.9,106588,44.9,7.88,1.95,14.6,Morogoro,7,2009,2,Dry,0,0,5,27,67,17,16.4,66143,183.4,30.1,1336212,1745112,1039788,442657
28.6,67.7,48.7,288659,92.9,7.91,2.72,92.2,Morogoro,8,2009,5,Dry,1,0,5,27,67,17,16.4,66143,75.0,29.2,442657,422373,360181,1059393
21.6,198.4,93.3,462587,130.8,6.74,4.14,94.1,Morogoro,9,2009,1,Dry,0,0,5,27,67,17,16.4,66143,231.2,20.7,1059393,1336212,670952,1305414
30.2,6.9,87.0,467906,125.6,7.9,1.23,95.8,Morogoro,10,2009,3,Dry,0,0,5,27,67,17,16.4,66143,9.3,30.8,1305414,442657,1745112,1796744
33.4,93.8,78.3,464904,40.4,7.76,2.47,40.8,Morogoro,11,2009,6,Rainy,1,0,5,27,67,17,16.4,66143,87.8,32.6,1796744,1059393,422373,1448105
26.6,19.5,50.3,194905,25.6,7.83,1.12,75.6,Morogoro,12,2009,1,Short Rains,0,0,5,27,67,17,16.4,66143,14.8,27.9,1448105,1305414,1336212,952473
24.3,292.2,91.4,469391,51.4,7.49,1.3,29.2,Morogoro,1,2010,4,Hot,0,0,5,27,67,17,16.4,66143,400.7,23.7,952473,1796744,442657,1673983
24.8,262.9,90.9,482059,133.6,7.1,3.0,75.6,Morogoro,2,2010,0,Hot,0,0,5,27,67,17,16.4,66143,168.9,24.4,1673983,1448105,1059393,1734189
28.8,271.5,88.4,463713,183.0,6.87,3.26,29.9,Morogoro,3,2010,0,Rainy,0,0,5,27,67,17,16.4,66143,308.6,29.0,1734189,952473,1305414,1721237
28.1,215.1,88.9,487583,87.0,8.42,0.78,51.3,Morogoro,4,2010,3,Rainy,0,0,5,27,67,17,16.4,66143,311.1,28.7,1721237,1673983,1796744,2010090
23.0,80.1,42.3,389215,163.7,8.36,3.16,22.8,Morogoro,5,2010,5,Rainy,1,0,5,27,67,17,16.4,66143,48.7,23.6,2010090,1734189,1448105,1690267
31.0,15.8,66.0,243525,163.3,8.26,3.96,35.7,Morogoro,6,2010,1,Dry,0,0,5,27,67,17,16.4,66143,8.0,31.6,1690267,1721237,952473,978255
21.1,22.0,42.0,258079,173.3,8.02,3.5,68.4,Morogoro,7,2010,3,Dry,0,0,5,27,67,17,16.4,66143,28.4,22.1,978255,2010090,1673983,1028043
25.7,121.7,76.5,415449,174.5,7.6,3.19,25.6,Morogoro,8,2010,6,Dry,1,0,5,27,67,17,16.4,66143,152.0,25.9,1028043,1690267,1734189,1327328
23.6,231.5,53.5,286013,11.4,7.52,2.99,82.9,Morogoro,9,2010,2,Dry,0,0,5,27,67,17,16.4,66143,332.7,23.1,1327328,978255,1721237,1051539
20.9,93.2,62.5,247441,31.8,8.08,2.69,52.6,Morogoro,10,2010,4,Dry,0,0,5,27,67,17,16.4,66143,74.8,21.6,1051539,1028043,2010090,991966
25.7,260.6,64.3,195920,10.1,6.87,4.27,35.2,Morogoro,11,2010,0,Rainy,0,0,5,27,67,17,16.4,66143,262.1,25.6,991966,1327328,1690267,807609
23.7,54.7,78.1,207263,153.7,6.68,4.4,69.1,Morogoro,12,2010,2,Short Rains,0,0,5,27,67,17,16.4,66143,60.2,24.3,807609,1051539,978255,814602
26.9,284.6,40.8,434335,22.6,7.6,4.25,99.8,Morogoro,1,2011,5,Hot,1,0,5,27,67,17,16.4,66143,152.5,27.6,814602,991966,1028043,1704253
32.5,44.6,72.9,492656,52.4,6.61,1.25,79.2,Morogoro,2,2011,1,Hot,0,0,5,27,67,17,16.4,66143,32.5,32.2,1704253,807609,1327328,1895484
33.4,125.2,59.4,349469,193.7,7.54,3.61,81.4,Morogoro,3,2011,1,Rainy,0,0,5,27,67,17,16.4,66143,177.5,33.3,1895484,814602,1051539,1389725
23.7,130.8,79.4,69152,125.4,7.71,3.04,42.2,Morogoro,4,2011,4,Rainy,0,0,5,27,67,17,16.4,66143,132.3,23.0,1389725,1704253,991966,350752
21.6,34.8,58.8,368940,121.8,7.46,4.58,78.1,Morogoro,5,2011,6,Rainy,1,0,5,27,67,17,16.4,66143,41.9,21.4,350752,1895484,807609,1416976
29.0,232.9,80.9,501430,71.0,8.49,4.04,54.7,Morogoro,6,2011,2,Dry,0,0,5,27,67,17,16.4,66143,337.1,28.6,1416976,1389725,814602,2080996
27.9,152.6,75.5,171654,143.7,8.23,2.58,81.5,Morogoro,7,2011,4,Dry,0,0,5,27,67,17,16.4,66143,141.6,29.0,2080996,350752,1704253,807884
22.6,272.5,93.3,456646,95.7,8.15,1.04,21.8,Morogoro,8,2011,0,Dry,0,0,5,27,67,17,16.4,66143,233.5,22.4,807884,1416976,1895484,1507643
23.7,194.8,58.9,252814,68.4,7.77,4.25,15.7,Morogoro,9,2011,3,Dry,0,0,5,27,67,17,16.4,66143,208.3,24.5,1507643,2080996,1389725,1089037
25.7,25.6,67.3,90750,139.1,6.87,1.12,21.4,Morogoro,10,2011,5,Dry,1,0,5,27,67,17,16.4,66143,23.3,24.4,1089037,807884,350752,442602
31.9,136.3,86.0,181463,65.5,7.09,3.8,64.7,Morogoro,11,2011,1,Rainy,0,0,5,27,67,17,16.4,66143,80.6,30.8,442602,1507643,1416976,706938
30.9,214.6,60.9,159575,32.5,7.85,3.21,22.2,Morogoro,12,2011,3,Short Rains,0,0,5,27,67,17,16.4,66143,238.6,31.2,706938,1089037,2080996,586990
30.3,166.8,59.8,145412,139.5,6.79,3.9,65.3,Morogoro,1,2012,6,Hot,1,0,5,27,67,17,16.4,66143,149.8,30.9,586990,442602,807884,589947
26.6,289.8,55.0,359734,172.5,8.05,2.1,54.8,Morogoro,2,2012,2,Hot,0,0,5,27,67,17,16.4,66143,283.2,25.8,589947,706938,1507643,1127738
29.5,160.7,50.8,508122,54.4,6.66,3.47,16.2,Morogoro,3,2012,3,Rainy,0,0,5,27,67,17,16.4,66143,106.4,28.7,1127738,586990,1089037,1738430
34.7,98.4,94.0,425891,117.7,6.73,1.46,44.4,Morogoro,4,2012,6,Rainy,1,0,5,27,67,17,16.4,66143,93.3,33.7,1738430,589947,442602,1661517
28.3,87.0,41.0,93817,99.4,8.07,1.69,43.1,Morogoro,5,2012,1,Rainy,0,0,5,27,67,17,16.4,66143,49.6,27.4,1661517,1127738,706938,428758
31.8,35.9,68.1,279971,173.0,7.63,3.62,70.5,Morogoro,6,2012,4,Dry,0,0,5,27,67,17,16.4,66143,46.5,31.6,428758,1738430,586990,1199125
26.7,169.5,79.7,72720,47.1,7.22,3.79,43.4,Morogoro,7,2012,6,Dry,1,0,5,27,67,17,16.4,66143,232.7,27.3,1199125,1661517,589947,319029
32.8,237.6,42.9,436092,24.4,6.89,3.89,85.2,Morogoro,8,2012,2,Dry,0,0,5,27,67,17,16.4,66143,131.8,32.5,319029,428758,1127738,1328391
25.8,163.0,93.8,392461,68.0,7.29,2.8,73.8,Morogoro,9,2012,5,Dry,1,0,5,27,67,17,16.4,66143,234.2,25.0,1328391,1199125,1738430,1585948
31.4,146.2,46.6,321571,153.0,8.48,1.18,87.7,Morogoro,10,2012,0,Dry,0,0,5,27,67,17,16.4,66143,121.9,31.1,1585948,319029,1661517,1083691
29.9,189.2,89.2,404656,195.3,8.41,4.12,18.4,Morogoro,11,2012,3,Rainy,0,0,5,27,67,17,16.4,66143,121.8,29.1,1083691,1328391,428758,1676487
31.9,295.4,93.2,205467,44.1,6.8,4.24,95.4,Morogoro,12,2012,5,Short Rains,1,0,5,27,67,17,16.4,66143,255.7,32.8,1676487,1585948,1199125,736334
33.3,70.9,71.8,238499,74.9,7.23,4.08,84.1,Morogoro,1,2013,1,Hot,0,0,5,27,67,17,16.4,66143,51.1,31.7,736334,1083691,319029,810412
29.1,291.5,94.4,234253,47.1,6.86,4.15,45.5,Morogoro,2,2013,4,Hot,0,0,5,27,67,17,16.4,66143,205.2,30.1,810412,1676487,1328391,893763
29.0,61.0,55.0,461222,45.7,8.03,1.32,85.5,Morogoro,3,2013,4,Rainy,0,0,5,27,67,17,16.4,66143,83.1,28.5,893763,736334,1585948,1551406
27.3,51.6,65.8,482776,162.1,7.15,2.33,84.9,Morogoro,4,2013,0,Rainy,0,0,5,27,67,17,16.4,66143,30.1,28.4,1551406,810412,1083691,1546988
22.5,136.7,84.5,205296,179.7,6.74,0.79,95.3,Morogoro,5,2013,2,Rainy,0,0,5,27,67,17,16.4,66143,204.1,23.5,1546988,893763,1676487,819144
31.6,7.3,80.1,366426,65.8,8.29,3.11,21.1,Morogoro,6,2013,5,Dry,1,0,5,27,67,17,16.4,66143,4.6,32.6,819144,1551406,736334,1657773
